"FIBX","FIBY","X","Y","One","Two","Three"
-0.0035596875,6.34375e-05,0.003595,-0.002212875,0.6386078,1.270467,0.9062994
-0.0035596875,6.34375e-05,0.003595,-0.002212875,1.4295,-0.5355995,-0.03529693
-0.0035596875,6.34375e-05,0.003595,-0.002212875,0.3985374,0.7074597,0.4749038
-0.0035596875,6.34375e-05,0.003595,-0.002212875,0.5606162,0.5715823,0.735691
-0.0035596875,6.34375e-05,0.003595,-0.002212875,-0.003611667,-0.3643631,-0.1969862
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.6325149,0.09326956,0.6617609
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.4265657,1.059035,0.3144508
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.5715834,-0.7830086,-0.1535169
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.5362428,0.5886434,0.9140171
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.08161007,0.3717268,-0.4935521
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.9152386,-0.4563801,0.5057759
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,-0.05357844,1.094375,-0.013767
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.04382831,-0.3046437,-0.1559545
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.8482126,0.4070671,0.778343
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.154736,0.5502561,-0.2514243
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.6191098,-0.486849,0.7486896
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.8640556,1.084017,1.033849
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.007267595,-0.3265816,0.05325774
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.6605433,0.2181792,0.84618
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.2888003,0.6763846,-0.2615807
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.4679993,-0.583741,0.5415223
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.846994,1.06391,0.4440321
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.07194362,-0.1364544,-0.1697671
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.7336622,0.1639501,0.9879478
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.1510798,0.7610794,-0.156767
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.4655623,-0.6184755,0.5069947
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.4229101,0.9499679,0.2673305
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,-0.5557103,-0.04748457,-0.1002976
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.5545225,-0.2510181,0.8006846
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.441146,0.9914013,-0.3643631
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.9006148,-0.6306633,0.8283067
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.7738766,0.9706843,0.104034
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.09014146,0.0164957,0.2839852
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.6800418,-0.1053759,0.6780089
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,-0.03773448,0.9706848,-0.2510181
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.5910817,-0.461255,1.018819
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,1.321042,0.6331233,0.1215011
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.4472397,0.2553475,0.09144145
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.9103634,-0.1535171,1.013945
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.3656343,1.138246,-0.2388304
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.00491873,-0.4947712,0.7182239
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,1.078535,0.4521567,0.5663015
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,-0.5008657,0.7580331,-0.007673839
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.05122677,-0.3436443,1.011508
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.6288589,1.165056,0.0414776
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.2705187,-0.1742361,-0.02717193
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.7665653,0.480185,1.043192
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.2668624,0.7226928,-0.2822996
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.04260954,-0.3375506,0.7247233
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.9834815,1.173587,0.4732789
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.8396827,-0.02432846,-0.07998491
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.7117264,0.2102582,1.046848
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.5191821,1.012727,-0.3046435
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.2034866,-0.4521141,0.6166713
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,1.418536,1.041974,0.7125368
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,-0.1998302,0.4619057,-0.309925
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.3644155,-0.2979407,1.152869
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.230366,1.274124,-0.3318627
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.03172869,-0.2083615,0.4716542
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.9700759,0.4704358,0.6048912
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.2059243,0.7604702,-0.1787048
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.2096492,-0.4265201,1.182522
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.8835535,1.193085,-0.3103312
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,-0.207143,-0.252237,0.5130879
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.8591804,0.271799,0.8603975
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.4667399,0.9054874,-0.408645
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,-0.1705798,-0.51549,1.191865
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.6154539,1.096203,-0.2534556
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.8250573,-0.009095569,0.6609482
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.9359554,-0.1425482,0.6641977
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,-0.6081168,1.105952,-0.3538003
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.7239127,-0.1748453,1.220706
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.03782179,0.4826226,-0.3887383
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.05845353,0.6532306,0.780374
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,1.028571,-0.2565026,0.6426688
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.4082391,1.151042,-0.2615807
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.3315124,-0.07064108,1.259702
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.6288594,0.1645593,-0.2814871
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.4691775,1.012118,0.5671137
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,1.149216,-0.3326754,0.8169331
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.6264213,1.147386,-0.4549577
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.2875815,0.4241279,1.288949
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.782407,-0.1529077,0.05853842
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.326582,1.119967,0.07803654
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.6690742,-0.4234734,1.199583
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.1011104,0.60022,-0.3034248
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.118173,0.6702917,0.5902676
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,1.133373,-0.3619257,0.6938513
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,-0.708056,1.149214,-0.333894
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.4448453,-0.2095802,1.202833
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.2461434,0.5581775,-0.1486419
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.1743089,0.6337327,0.5955486
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,1.166276,-0.3003781,0.6438877
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.6617431,1.204662,-0.1973924
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.7068519,0.02380751,1.236548
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.2596131,0.1347029,-0.1295479
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.1121585,0.8671004,0.5671135
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.721475,-0.3369408,0.6471369
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,-0.6763683,1.073049,-0.1892674
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,1.062692,0.2925159,1.07772
-0.0035596875,6.34375e-05,0.00360025,-0.002217625,0.9286431,-0.03285941,-0.2055176
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.1048467,1.088891,0.5593958
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,1.126061,-0.1919081,0.5134938
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.06950634,0.723302,-0.3460816
-0.003559765625,6.34375e-05,0.00360025,-0.002217625,0.3083584,0.5484285,1.013945
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.3120144,0.6648078,-0.3286126
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.4789674,0.6727287,0.820995
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.1206106,-0.1254855,0.03091612
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,1.658604,1.025523,0.03335342
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.1450615,-0.03590632,1.1549
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.1389684,0.1834481,-0.3099249
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,0.5033396,0.7720474,0.5069944
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.5788665,-0.2851435,0.4334706
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.8055618,0.9481395,-0.4098634
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.4045828,-0.07307863,0.9550446
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,0.2035561,0.06280368,-0.3668005
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,0.6861347,0.9115806,0.5833622
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.3826457,-0.3582695,0.3839128
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,1.02979,0.7622983,-0.2144552
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.05601597,-0.0109235,0.9851036
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.1243447,-0.073688,-0.3793944
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.4850603,0.9322981,0.7336598
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.3960515,-0.3424255,0.1040339
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,1.200399,0.8079972,-0.1019226
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,-0.2753938,0.4028019,0.8729901
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.1316566,-0.07125047,-0.3026123
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,0.7970305,1.080971,1.007446
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,-0.7507123,0.09205091,0.1994933
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,1.083409,0.1091117,0.1304375
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,-0.08161004,0.8341974,0.9651994
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.5020845,-0.1827674,-0.6568659
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,0.9554527,0.7123345,0.8880199
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.7689944,0.21757,0.09590981
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,0.6715112,0.03355653,0.0776303
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.2363934,0.9091437,1.07447
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.5813327,-0.1632672,-0.4508952
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,1.057818,0.7568141,0.8197763
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,-0.2059241,0.4186442,0.5285237
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,1.106564,0.06585029,-0.4439889
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.3631967,0.7915455,1.041974
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.2254914,-0.03651571,-0.8563371
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,0.7885003,0.5076044,0.4927772
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.5837416,0.719037,0.753158
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.5484296,-0.164486,-0.4334262
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.2169609,0.8890362,0.9997271
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.2168929,0.03355653,-0.4846143
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,1.037101,0.3631964,0.9660122
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.3351132,0.8281043,-0.05560966
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,0.2072119,-0.1029384,-0.1982049
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.3510106,0.7531582,0.9721054
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.7665566,0.1797924,-0.7214608
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,1.501399,0.2041649,0.9038623
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.07185993,0.8146994,0.1751208
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.03538457,-0.1096416,-0.07185982
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.9176749,0.827495,1.121997
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,-0.680024,0.1145955,-0.5930844
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.9530154,0.2955625,0.7661566
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.03416595,0.6367792,0.4619053
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.1779647,0.04391492,-0.5394586
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.536243,0.6002203,1.0306
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.7848375,0.2114769,-0.1636733
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.8713672,0.2352401,0.3262309
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.2401149,0.6477472,0.6178899
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.4411464,0.03660316,-0.4667391
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.7653464,0.4704361,0.9810421
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.5020843,0.4290026,-0.6617414
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,1.043194,0.1438426,0.4314395
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,0.9128007,0.6392162,0.2770796
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.3644155,0.09144156,-0.4833957
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.8567444,0.3979272,1.061065
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.5325532,0.4454541,-0.3452691
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.9664205,0.01162115,0.3120137
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.7994678,0.6203276,0.6893831
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-1.31622,0.1127676,-0.4074261
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,0.7360985,0.3235909,1.130121
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.1242668,0.5118697,-0.3846757
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.05357844,-0.03529694,0.5435535
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,1.233301,0.1718712,0.6174841
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.5154904,0.6605426,-0.4801455
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.8774602,-0.04809397,0.8997999
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.2315182,0.4722638,0.1588723
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.09266031,0.2949529,-0.06129721
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,0.4338779,0.2133046,0.9241724
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,-0.6727114,0.6099693,-0.3607066
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.9639839,0.05305466,0.8006845
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.2656436,0.5210093,0.07153712
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.623984,0.2772827,-0.1002976
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,1.518462,0.1011906,0.719036
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.671493,0.6282488,-0.3168311
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.1523734,0.001262797,0.8794893
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.03660322,0.4661708,-0.08689123
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-1.215062,0.4168163,-0.1043602
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.9262053,0.0847391,0.6776025
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.6105541,0.6971016,-0.3359251
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.4082394,0.05610122,0.5394914
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,0.3302939,0.4972459,0.1377494
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,-0.4106767,0.3930529,-0.07754738
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.9773876,0.1785737,0.6674475
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.9457156,0.7513309,-0.3054562
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.1682157,0.0463522,0.8603974
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.134094,0.4954179,0.4245338
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-0.6775865,0.3686803,0.1316563
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,0.6958839,-0.02067256,0.7186302
-0.0035596875,6.34375e-05,0.00360575,-0.002221875,-1.077342,0.684915,-0.2181114
-0.003559765625,6.34375e-05,0.00360575,-0.002221875,0.00491873,0.1481079,0.6812589
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.9152378,0.7019761,0.8441488
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.4484586,0.07803658,-0.3200812
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,0.5849878,0.6428725,0.8652719
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.378989,0.2919066,-0.02392225
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.2851439,0.3942714,0.2332087
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,0.8031234,0.4740917,0.864053
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.7629004,0.2455985,-0.1189854
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,0.6361714,0.6879617,0.4574368
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.5057408,0.09448808,0.1942126
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.4752714,0.3698992,0.04391485
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,0.2900787,0.6562773,0.6987257
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.959122,0.03721246,-0.3505503
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,0.595956,0.6794312,0.6170776
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.4984279,0.3290746,0.1568413
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.2071429,0.229147,0.1344998
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.117033,0.6934458,0.5646763
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.6495548,0.01344911,-0.2319242
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,1.062694,0.4832316,0.7507208
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.2193306,0.3424796,0.06300676
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.07673499,0.1225166,0.3936617
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,0.8774602,0.5831591,0.561833
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.7117125,-0.1370637,0.1625282
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,0.4338779,0.6142342,0.6207332
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,0.457032,0.3321212,-0.007267621
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.2303661,0.003090759,0.223866
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,0.4509382,0.878068,0.2860162
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-1.067591,0.01588637,-0.2006424
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.1194703,0.3522286,0.5703633
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,0.1060652,0.7434095,0.05772597
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.8701516,-0.09623513,0.05407011
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,1.329573,0.7476742,0.2218349
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.4557712,0.3242002,-0.1730172
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.1023291,0.09448807,0.4505313
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.6836979,0.7379251,0.2380834
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-1.644069,-0.08587566,0.02279192
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,1.665916,0.6453097,0.5240555
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.2936753,0.2955623,0.04635213
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.1705799,-0.05601593,0.4606866
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,1.21624,0.9079248,0.3197317
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.5752107,-0.09501636,0.05285146
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.1498609,0.3571032,0.7673754
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.656888,0.6678547,0.08128621
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.6410234,-0.169361,0.1588723
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,1.459967,0.986526,0.4237214
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.1949553,-0.08160997,-0.1376731
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.5484291,0.03294723,0.6499804
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,0.5703648,0.9402183,-0.09136004
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.9274343,-0.1559546,0.2368648
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.6581064,0.7976383,0.4671859
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.1766738,0.2334122,-0.01904772
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.02920312,0.05671049,0.4927772
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.7884996,0.9213296,0.07884893
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.628836,-0.2650339,0.1186576
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.2973908,0.9268136,0.4517499
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,0.1584666,0.0512267,-0.03164064
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.3070818,0.01771431,0.4574371
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,1.481903,0.8713658,0.2782983
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.4484585,-0.427739,0.2047741
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.836027,0.7354883,0.6260143
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.1986814,0.4058484,-0.03407817
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.764119,-0.1772829,0.5078069
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,1.557458,1.01882,0.1592786
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.7689946,-0.2729559,0.1434364
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.5021213,0.4509376,0.7531583
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.892084,0.7988573,0.00329384
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-1.516098,-0.4228637,0.4525624
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,1.401472,1.00115,0.501714
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.4618649,0.1109396,-0.05032835
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.1426242,0.0158864,0.8112459
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,1.69029,0.9652003,0.1617159
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.7604625,-0.4064106,0.4042235
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.9993238,0.8835521,0.6621674
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.2072122,-0.07978184,-0.02554709
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.09997222,-0.06089099,0.6910081
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,1.129718,0.9914009,0.07113098
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.5167096,0.3997555,0.2754548
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,1.111439,0.7750937,0.5837684
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,1.623263,0.06463166,-0.1778923
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.5691165,-0.08831316,0.741784
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,1.196742,1.031007,0.05975708
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.01832375,-0.3558318,0.2003058
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.1449859,0.3766014,0.6966949
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,1.215021,0.6099691,-0.1425481
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.3765514,-0.6172566,0.9034561
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,0.407068,1.261328,0.05122662
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.6288592,-0.1681422,0.3140447
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.3582702,0.4539846,0.6122033
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,1.608641,0.9237668,-0.1250791
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.5483976,-0.775696,0.773875
