FIBX, FIBY, X, Y, Current
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, 1.078775
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.1813761
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.7221909
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.6412867
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -0.1725295
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -1.003237
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, 0.6215452
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.2488239
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -0.3000119
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, 0.8131137
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -1.236996
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -0.3763063
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.8087267
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -1.369841
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.07624732
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, 0.5581763
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -1.499274
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.2211035
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, 0.07023716
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -1.427854
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, 0.6432365
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, 0.4728722
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -0.690747
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, 1.674684
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -0.7714289
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -0.4026317
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 1.288379
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.9817869
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.7231787
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.7075802
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.6305402
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.7178165
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 1.606929
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -1.53218
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, 0.527223
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.9661731
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.07121205
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 1.405123
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -2.690491
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.8316357
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 1.26425
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.3670438
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.2159852
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 1.015649
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -0.8874547
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, 0.5757244
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.1786233
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -1.27819
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 1.512363
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.7234095
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.05049535
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, 0.8262745
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.8204231
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, 0.9176716
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.2808163
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -0.7121971
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 1.229153
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.4494321
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -0.1671669
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.5652442
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -0.09306623
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.5257266
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -0.251749
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -1.398116
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.6371436
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.1221507
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -0.1618044
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.6841825
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.4833136
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.2237844
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.705874
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.4655604
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, 0.7183045
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, -0.7295035
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.05723463
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.8850125
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.247849
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.1667526
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.2805725
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.7373037
-0.00355984375, 6.3125E-05, 0.00359575, -0.00221125, 0.3341921
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.1225602
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, -0.1262166
-0.003559765625, 6.3125E-05, 0.00359575, -0.00221125, 0.5554952
