FIBX, FIBY, X, Y, Current
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 0.9834774
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 0.1106346
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 1.457524
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 1.438026
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 0.05640567
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, -0.1263993
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 1.494693
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 0.6194121
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, -0.1565637
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 1.521806
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, -0.1687513
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 0.6343402
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 1.431019
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, -0.6870296
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 0.9752518
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 0.546599
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, -0.5331609
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 1.040143
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 0.270275
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 4.409823E-05
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 1.257669
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, -0.01549341
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, -0.01549341
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 1.295751
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 0.05671032
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, -0.06302372
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 1.283565
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 0.07834103
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, -0.01214218
-0.00355984375, 6.3203125E-05, 0.00359575, -0.00221125, 1.321342
