FIBX, FIBY, X, Y, Current
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.2554868
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.4590617
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.1466106
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.6235765
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.353447
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.1681421
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.2673305
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.3595401
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.2583305
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.5362417
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.4407823
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.2209552
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.5821433
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.04220325
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.04513348
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.6483556
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.3493316
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.719036
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.07510986
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.0227919
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.4842465
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.5150833
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.4578431
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.09257879
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.1454674
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.4984642
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.3302376
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.4671856
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.2977373
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.3103887
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.345729
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.3265813
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.7048187
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.05853841
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.0910352
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.4285959
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.09582885
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.07835991
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.5057759
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.1559544
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.337605
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.2112735
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.04878939
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.4127538
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.2485805
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.2393019
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.2291465
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.1218291
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.5151187
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, -0.3363314
-0.0035596875, 6.34375E-05, 0.003584625, -0.002203375, 0.4720603
