FIBX, FIBY, X, Y, Current
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 1.622045
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.4192083
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.1620487
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 1.150435
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -1.052966
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.9591091
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.2449894
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, -0.862839
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 1.494089
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, -0.4118957
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -1.031029
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 1.314949
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.6629806
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.9981228
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.09875357
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 1.26133
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.1230481
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, -1.03103
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.7763066
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 0.8226217
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.4326592
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.8287133
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 1.072442
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.5264941
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, -0.5837419
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 1.223551
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.310738
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.2803299
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 1.251581
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.9505903
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 1.152871
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.06706906
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, -0.4667401
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 1.068786
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.5800856
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.6093608
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 0.4740927
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.8640587
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.9444856
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.1364545
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 0.28033
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.3631969
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, -0.2205495
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.8859913
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.2985504
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.7860629
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.06463172
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.4959903
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 1.531867
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.1828393
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.06341314
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.9054896
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.7921509
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 1.028572
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 0.3717276
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.03773448
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 1.080972
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.01832372
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.4874591
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 0.3217636
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.4557714
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 0.8494319
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.2851441
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.07681815
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.3449175
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.4545527
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.4107242
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.3375512
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.3168318
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.2352408
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.558148
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.9030516
-0.003559765625, 6.3515625E-05, 0.0035845, -0.002203375, 0.00979327
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.2084307
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.2571759
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, -0.1657049
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.9834813
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, -0.08161004
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, -0.05114092
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.5642718
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.5727725
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.9859186
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.1230481
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.315613
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 0.9542346
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.7129309
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.649576
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, -0.1681425
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 0.1243449
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.2949536
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.7153685
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.4424084
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 0.06828767
-0.003559765625, 6.34375E-05, 0.0035845, -0.002203375, 0.3339499
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 1.087066
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.3533949
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.8189667
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, -0.2376121
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.1231262
-0.0035596875, 6.34375E-05, 0.0035845, -0.002203375, 0.3510106
-0.0035596875, 6.34375E-05, 0.00358975, -0.002208375, -0.3789892
-0.0035596875, 6.34375E-05, 0.00358975, -0.002208375, 0.5776766
-0.003559765625, 6.34375E-05, 0.00358975, -0.002208375, 0.3839135
-0.0035596875, 6.34375E-05, 0.00358975, -0.002208375, 0.2425523
